"MULTILINESTRING ((-93.25463850314614 44.972003536240642,-93.253891373186093 44.972782946374387))"
"MULTILINESTRING ((-93.25463850314614 44.972003536240642,-93.254561404627708 44.97175828959594))"
"MULTILINESTRING ((-93.254627474514109 44.98863539490911,-93.253628867548414 44.989326139723261))"
"MULTILINESTRING ((-93.254232605616792 44.975935155997639,-93.254627233959383 44.975154548327225))"
"MULTILINESTRING ((-93.253909504442476 44.974424154177647,-93.254627233959383 44.975154548327225))"
"MULTILINESTRING ((-93.253578284518966 44.971047762286261,-93.254561404627708 44.97175828959594))"
"MULTILINESTRING ((-93.254536027811952 44.967490205235471,-93.252976238677846 44.967365656173826))"
"MULTILINESTRING ((-93.254509217349749 44.966123299568316,-93.254115157055523 44.964878106819526))"
"MULTILINESTRING ((-93.254276427388916 44.964742928478245,-93.254365115246031 44.964748701208393))"
"MULTILINESTRING ((-93.254355575818622 44.973724505250942,-93.254171837797571 44.974051170677804))"
"MULTILINESTRING ((-93.253891373186093 44.972782946374387,-93.254355575818622 44.973724505250942))"
"MULTILINESTRING ((-93.253750777077471 44.985883807297895,-93.254324246348403 44.985692802264531))"
"MULTILINESTRING ((-93.253803827828094 44.990566502888925,-93.254284043932444 44.990441572005729))"
"MULTILINESTRING ((-93.254281692690725 44.9765718395074,-93.254225065171056 44.976579967374803))"
"MULTILINESTRING ((-93.254281692690725 44.9765718395074,-93.254232605616792 44.975935155997639))"
"MULTILINESTRING ((-93.254115157055523 44.964878106819526,-93.254276427388916 44.964742928478245))"
"MULTILINESTRING ((-93.254276427388916 44.964742928478245,-93.254183789195665 44.96431274835966))"
"MULTILINESTRING ((-93.253898559943508 44.975690374570789,-93.254232605616792 44.975935155997639))"
"MULTILINESTRING ((-93.254225065171056 44.976579967374803,-93.253450494437431 44.977656079170572))"
"MULTILINESTRING ((-93.254225065171056 44.976579967374803,-93.252498639411073 44.976562826062931))"
"MULTILINESTRING ((-93.252365430004531 44.960172651759997,-93.254196253966256 44.960172651759997))"
"MULTILINESTRING ((-93.254156694517491 44.964007933418749,-93.254196253966256 44.960172651759997))"
"MULTILINESTRING ((-93.254156694517491 44.964007933418749,-93.254183789195665 44.96431274835966))"
"MULTILINESTRING ((-93.254183789195665 44.96431274835966,-93.252830138871332 44.963799065961645))"
"MULTILINESTRING ((-93.254171837797571 44.974051170677804,-93.253909504442476 44.974424154177647))"
"MULTILINESTRING ((-93.252757379640101 44.963597980040284,-93.254156694517491 44.964007933418749))"
"MULTILINESTRING ((-93.254146895834879 44.982034957229509,-93.25296838325761 44.982717783959195))"
"MULTILINESTRING ((-93.253528152342412 44.980271381363686,-93.254146895834879 44.982034957229509))"
"MULTILINESTRING ((-93.253483855202745 44.96514328264648,-93.254115157055523 44.964878106819526))"
"MULTILINESTRING ((-93.25410550788186 44.970238879676195,-93.253578284518966 44.971047762286261))"
"MULTILINESTRING ((-93.253557268596865 44.96951859027169,-93.25410550788186 44.970238879676195))"
"MULTILINESTRING ((-93.252948325145894 44.983323809617382,-93.25400355664047 44.983443910895119))"
"MULTILINESTRING ((-93.253909504442476 44.974424154177647,-93.253672354007321 44.974485678140155))"
"MULTILINESTRING ((-93.253672354007321 44.974485678140155,-93.253898559943508 44.975690374570789))"
"MULTILINESTRING ((-93.253898559943508 44.975690374570789,-93.252360753626974 44.975298729498419))"
"MULTILINESTRING ((-93.253746902334896 44.972774795651233,-93.253891373186093 44.972782946374387))"
"MULTILINESTRING ((-93.253803827828094 44.990566502888925,-93.253581963024274 44.990749045755138))"
"MULTILINESTRING ((-93.253628867548414 44.989326139723261,-93.253803827828094 44.990566502888925))"
"MULTILINESTRING ((-93.253437420231208 44.986700869297671,-93.253750777077471 44.985883807297895))"
"MULTILINESTRING ((-93.253750777077471 44.985883807297895,-93.25351435877711 44.985436454771069))"
"MULTILINESTRING ((-93.252520586244103 44.973894499282807,-93.253746902334896 44.972774795651233))"
"MULTILINESTRING ((-93.253746902334896 44.972774795651233,-93.252213667043932 44.971634144773112))"
"MULTILINESTRING ((-93.253672354007321 44.974485678140155,-93.252482881927492 44.974592333249007))"
"MULTILINESTRING ((-93.253646064735563 44.97820157412481,-93.253111881517341 44.978927859413162))"
"MULTILINESTRING ((-93.253450494437431 44.977656079170572,-93.253646064735563 44.97820157412481))"
"MULTILINESTRING ((-93.252787892805571 44.988908823812991,-93.253628867548414 44.989326139723261))"
"MULTILINESTRING ((-93.253581963024274 44.990749045755138,-93.253203919282143 44.990807318961629))"
"MULTILINESTRING ((-93.252848469456609 44.971126894707801,-93.253578284518966 44.971047762286261))"
"MULTILINESTRING ((-93.253560918125842 44.987152864159739,-93.252787892805571 44.988908823812991))"
"MULTILINESTRING ((-93.253560918125842 44.987152864159739,-93.253497008857849 44.987032876487554))"
"MULTILINESTRING ((-93.253198455728935 44.969393011105737,-93.253557268596865 44.96951859027169))"
"MULTILINESTRING ((-93.253430498906724 44.980168279069588,-93.253528152342412 44.980271381363686))"
"MULTILINESTRING ((-93.25351435877711 44.985436454771069,-93.252908544144262 44.983622724911704))"
"MULTILINESTRING ((-93.251166320119466 44.985266685936331,-93.25351435877711 44.985436454771069))"
"MULTILINESTRING ((-93.250903623658843 44.988346548864101,-93.253497008857849 44.987032876487554))"
"MULTILINESTRING ((-93.253497008857849 44.987032876487554,-93.253437420231208 44.986700869297671))"
"MULTILINESTRING ((-93.253483855202745 44.96514328264648,-93.252827522408083 44.966819911108324))"
"MULTILINESTRING ((-93.252995267708144 44.964786037150994,-93.253483855202745 44.96514328264648))"
"MULTILINESTRING ((-93.25249672074203 44.976574670276598,-93.253450494437431 44.977656079170572))"
"MULTILINESTRING ((-93.253447311492124 44.979999353206999,-93.253430498906724 44.980168279069588))"
"MULTILINESTRING ((-93.253276033817443 44.979655637113844,-93.253447311492124 44.979999353206999))"
"MULTILINESTRING ((-93.252054464021086 44.986437905371446,-93.253437420231208 44.986700869297671))"
"MULTILINESTRING ((-93.25254083480884 44.98176196476814,-93.253430498906724 44.980168279069588))"
"MULTILINESTRING ((-93.250857411364436 44.980211599174233,-93.253276033817443 44.979655637113844))"
"MULTILINESTRING ((-93.253276033817443 44.979655637113844,-93.253257761219814 44.979420747673238))"
"MULTILINESTRING ((-93.253190524685976 44.979229086025107,-93.253257761219814 44.979420747673238))"
"MULTILINESTRING ((-93.253203919282143 44.990807318961629,-93.252827484836004 44.991178404086043))"
"MULTILINESTRING ((-93.252136744060707 44.989320909653458,-93.253203919282143 44.990807318961629))"
"MULTILINESTRING ((-93.252848469456609 44.971126894707801,-93.253198455728935 44.969393011105737))"
"MULTILINESTRING ((-93.253198455728935 44.969393011105737,-93.252256566746539 44.968355246264217))"
"MULTILINESTRING ((-93.253190524685976 44.979229086025107,-93.250707933479717 44.97944679167383))"
"MULTILINESTRING ((-93.253111881517341 44.978927859413162,-93.253190524685976 44.979229086025107))"
"MULTILINESTRING ((-93.251853806803013 44.978000199083446,-93.253111881517341 44.978927859413162))"
"MULTILINESTRING ((-93.252995267708144 44.964786037150994,-93.25287995699432 44.964786265592863))"
"MULTILINESTRING ((-93.252830138871332 44.963799065961645,-93.252995267708144 44.964786037150994))"
"MULTILINESTRING ((-93.252552435138142 44.967873054337218,-93.252976238677846 44.967365656173826))"
"MULTILINESTRING ((-93.252976238677846 44.967365656173826,-93.252827522408083 44.966819911108324))"
"MULTILINESTRING ((-93.25296838325761 44.982717783959195,-93.252948325145894 44.983323809617382))"
"MULTILINESTRING ((-93.25254083480884 44.98176196476814,-93.25296838325761 44.982717783959195))"
"MULTILINESTRING ((-93.252948325145894 44.983323809617382,-93.252943362478206 44.983331676357743))"
"MULTILINESTRING ((-93.252943362478206 44.983331676357743,-93.252908544144262 44.983622724911704))"
"MULTILINESTRING ((-93.252943362478206 44.983331676357743,-93.250658563267436 44.983231025536334))"
"MULTILINESTRING ((-93.252908544144262 44.983622724911704,-93.251038104041498 44.985156728005663))"
"MULTILINESTRING ((-93.251708790732792 44.965519917174539,-93.25287995699432 44.964786265592863))"
"MULTILINESTRING ((-93.25287995699432 44.964786265592863,-93.252463356660314 44.964642537482476))"
"MULTILINESTRING ((-93.252185027929997 44.971467632549391,-93.252848469456609 44.971126894707801))"
"MULTILINESTRING ((-93.252830138871332 44.963799065961645,-93.252757379640101 44.963597980040284))"
"MULTILINESTRING ((-93.252827522408083 44.966819911108324,-93.25198830091577 44.966132418398757))"
"MULTILINESTRING ((-93.252827484836004 44.991178404086043,-93.252732368268127 44.995502803240001))"
"MULTILINESTRING ((-93.252827484836004 44.991178404086043,-93.251938853393909 44.991157268430165))"
"MULTILINESTRING ((-93.252136744060707 44.989320909653458,-93.252787892805571 44.988908823812991))"
"MULTILINESTRING ((-93.25241756422767 44.962977104586876,-93.252757379640101 44.963597980040284))"
"MULTILINESTRING ((-93.252732368268127 44.995502803240001,-93.251114935024759 44.995502803240001))"
"MULTILINESTRING ((-93.252256566746539 44.968355246264217,-93.252552435138142 44.967873054337218))"
"MULTILINESTRING ((-93.252552435138142 44.967873054337218,-93.25092817946161 44.96680947918157))"
"MULTILINESTRING ((-93.252466509426085 44.981733121120541,-93.25254083480884 44.98176196476814))"
"MULTILINESTRING ((-93.252482881927492 44.974592333249007,-93.252520586244103 44.973894499282807))"
"MULTILINESTRING ((-93.25194340200008 44.972596123955825,-93.252520586244103 44.973894499282807))"
"MULTILINESTRING ((-93.252498639411073 44.976562826062931,-93.25249672074203 44.976574670276598))"
"MULTILINESTRING ((-93.252203022474362 44.975906264167875,-93.252498639411073 44.976562826062931))"
"MULTILINESTRING ((-93.25249672074203 44.976574670276598,-93.251853806803013 44.978000199083446))"
"MULTILINESTRING ((-93.252482881927492 44.974592333249007,-93.252393888798608 44.974695296893572))"
"MULTILINESTRING ((-93.250659165669575 44.982527440353273,-93.252466509426085 44.981733121120541))"
"MULTILINESTRING ((-93.252466509426085 44.981733121120541,-93.251723109116654 44.981263426177897))"
"MULTILINESTRING ((-93.252463356660314 44.964642537482476,-93.251366518180262 44.965132547797104))"
"MULTILINESTRING ((-93.252463356660314 44.964642537482476,-93.251746228356652 44.9639285939815))"
"MULTILINESTRING ((-93.251746228356652 44.9639285939815,-93.25241756422767 44.962977104586876))"
"MULTILINESTRING ((-93.25241756422767 44.962977104586876,-93.252365430004531 44.960172651759997))"
"MULTILINESTRING ((-93.252393888798608 44.974695296893572,-93.252360753626974 44.975298729498419))"
"MULTILINESTRING ((-93.252393888798608 44.974695296893572,-93.250856876066592 44.974235552725823))"
"MULTILINESTRING ((-93.250238053076913 44.960172651759997,-93.252365430004531 44.960172651759997))"
"MULTILINESTRING ((-93.252360753626974 44.975298729498419,-93.252203022474362 44.975906264167875))"
"MULTILINESTRING ((-93.251198830528025 44.968963040625091,-93.252256566746539 44.968355246264217))"
"MULTILINESTRING ((-93.252213667043932 44.971634144773112,-93.25194340200008 44.972596123955825))"
"MULTILINESTRING ((-93.252213667043932 44.971634144773112,-93.252185027929997 44.971467632549391))"
"MULTILINESTRING ((-93.250962166175583 44.976089992738679,-93.252203022474362 44.975906264167875))"
"MULTILINESTRING ((-93.252185027929997 44.971467632549391,-93.251562137275869 44.971017177263015))"
"MULTILINESTRING ((-93.25139606765606 44.989253323205368,-93.252136744060707 44.989320909653458))"
"MULTILINESTRING ((-93.251481616146563 44.986820364587331,-93.252054464021086 44.986437905371446))"
"MULTILINESTRING ((-93.252054464021086 44.986437905371446,-93.251166320119466 44.985266685936331))"
"MULTILINESTRING ((-93.25198830091577 44.966132418398757,-93.250842326126005 44.966436922422616))"
"MULTILINESTRING ((-93.25198830091577 44.966132418398757,-93.251708790732792 44.965519917174539))"
"MULTILINESTRING ((-93.2517482202704 44.97269406364321,-93.25194340200008 44.972596123955825))"
"MULTILINESTRING ((-93.251114935024759 44.995502803240001,-93.251938853393909 44.991157268430165))"
"MULTILINESTRING ((-93.251938853393909 44.991157268430165,-93.251616578607582 44.991026854538276))"
"MULTILINESTRING ((-93.251853806803013 44.978000199083446,-93.251231536405584 44.978172346335256))"
"MULTILINESTRING ((-93.250707585595649 44.972865106971788,-93.2517482202704 44.97269406364321))"
"MULTILINESTRING ((-93.250822463301319 44.974207181448485,-93.2517482202704 44.97269406364321))"
"MULTILINESTRING ((-93.251746228356652 44.9639285939815,-93.251183779939623 44.964319908494346))"
"MULTILINESTRING ((-93.250504856426616 44.982128743676334,-93.251723109116654 44.981263426177897))"
"MULTILINESTRING ((-93.251723109116654 44.981263426177897,-93.250857411364436 44.980211599174233))"
"MULTILINESTRING ((-93.251366518180262 44.965132547797104,-93.251708790732792 44.965519917174539))"
"MULTILINESTRING ((-93.251616578607582 44.991026854538276,-93.251362804920916 44.991142338061017))"
"MULTILINESTRING ((-93.251616578607582 44.991026854538276,-93.25139606765606 44.989253323205368))"
"MULTILINESTRING ((-93.251562137275869 44.971017177263015,-93.251552628891034 44.971021090232547))"
"MULTILINESTRING ((-93.251562137275869 44.971017177263015,-93.251198830528025 44.968963040625091))"
"MULTILINESTRING ((-93.251552628891034 44.971021090232547,-93.250387631548577 44.972106246424289))"
"MULTILINESTRING ((-93.249699992217387 44.970975560890963,-93.251552628891034 44.971021090232547))"
"MULTILINESTRING ((-93.250903623658843 44.988346548864101,-93.251481616146563 44.986820364587331))"
"MULTILINESTRING ((-93.25069509409353 44.986473215018016,-93.251481616146563 44.986820364587331))"
"MULTILINESTRING ((-93.25139606765606 44.989253323205368,-93.250518874944703 44.988769993341329))"
"MULTILINESTRING ((-93.251303467931862 44.965084464998199,-93.251366518180262 44.965132547797104))"
"MULTILINESTRING ((-93.251362804920916 44.991142338061017,-93.251055563339676 44.991609673062854))"
"MULTILINESTRING ((-93.251362804920916 44.991142338061017,-93.249314509742547 44.990167331778281))"
"MULTILINESTRING ((-93.251303467931862 44.965084464998199,-93.250179970760527 44.965798102794516))"
"MULTILINESTRING ((-93.251193357736241 44.964471774841599,-93.251303467931862 44.965084464998199))"
"MULTILINESTRING ((-93.251231536405584 44.978172346335256,-93.25088065365604 44.978767906923849))"
"MULTILINESTRING ((-93.251231536405584 44.978172346335256,-93.250295447422545 44.97712627171456))"
"MULTILINESTRING ((-93.250620388979556 44.968819344283148,-93.251198830528025 44.968963040625091))"
"MULTILINESTRING ((-93.24909375118564 44.965406486641669,-93.251193357736241 44.964471774841599))"
"MULTILINESTRING ((-93.251183779939623 44.964319908494346,-93.251193357736241 44.964471774841599))"
"MULTILINESTRING ((-93.250564497059216 44.963927445548201,-93.251183779939623 44.964319908494346))"
"MULTILINESTRING ((-93.251166320119466 44.985266685936331,-93.251038104041498 44.985156728005663))"
"MULTILINESTRING ((-93.251114935024759 44.995502803240001,-93.250252075559857 44.995502803240001))"
"MULTILINESTRING ((-93.251055563339676 44.991609673062854,-93.250252075559857 44.995502803240001))"
"MULTILINESTRING ((-93.249186582231786 44.990718312793256,-93.251055563339676 44.991609673062854))"
"MULTILINESTRING ((-93.251038104041498 44.985156728005663,-93.250492709067075 44.985127534980535))"
"MULTILINESTRING ((-93.250295447422545 44.97712627171456,-93.250962166175583 44.976089992738679))"
"MULTILINESTRING ((-93.250962166175583 44.976089992738679,-93.250672075014805 44.975792607091357))"
"MULTILINESTRING ((-93.25092817946161 44.96680947918157,-93.250491262461026 44.967821285910432))"
"MULTILINESTRING ((-93.25083435467441 44.966550053156162,-93.25092817946161 44.96680947918157))"
"MULTILINESTRING ((-93.250518874944703 44.988769993341329,-93.250903623658843 44.988346548864101))"
"MULTILINESTRING ((-93.25088065365604 44.978767906923849,-93.250707933479717 44.97944679167383))"
"MULTILINESTRING ((-93.249221040975272 44.978142298839131,-93.25088065365604 44.978767906923849))"
"MULTILINESTRING ((-93.250857411364436 44.980211599174233,-93.250508124160689 44.980024362042691))"
"MULTILINESTRING ((-93.250612291542922 44.975311579949143,-93.250856876066592 44.974235552725823))"
"MULTILINESTRING ((-93.250856876066592 44.974235552725823,-93.250822463301319 44.974207181448485))"
"MULTILINESTRING ((-93.25083435467441 44.966550053156162,-93.250842326126005 44.966436922422616))"
"MULTILINESTRING ((-93.250842326126005 44.966436922422616,-93.250179970760527 44.965798102794516))"
"MULTILINESTRING ((-93.250243468617711 44.967038751458894,-93.25083435467441 44.966550053156162))"
"MULTILINESTRING ((-93.250591502480518 44.974099137891564,-93.250822463301319 44.974207181448485))"
"MULTILINESTRING ((-93.250707933479717 44.97944679167383,-93.250508124160689 44.980024362042691))"
"MULTILINESTRING ((-93.250399735587607 44.973722490863835,-93.250707585595649 44.972865106971788))"
"MULTILINESTRING ((-93.250437210187158 44.972444126245435,-93.250707585595649 44.972865106971788))"
"MULTILINESTRING ((-93.249706573950533 44.988289870397061,-93.25069509409353 44.986473215018016))"
"MULTILINESTRING ((-93.250440177687651 44.985446062148789,-93.25069509409353 44.986473215018016))"
"MULTILINESTRING ((-93.250672075014805 44.975792607091357,-93.250612291542922 44.975311579949143))"
"MULTILINESTRING ((-93.250672075014805 44.975792607091357,-93.249660052015585 44.975676317965686))"
"MULTILINESTRING ((-93.250658563267436 44.983231025536334,-93.250659165669575 44.982527440353273))"
"MULTILINESTRING ((-93.250659165669575 44.982527440353273,-93.250504856426616 44.982128743676334))"
"MULTILINESTRING ((-93.25046384703225 44.983402966730303,-93.250658563267436 44.983231025536334))"
"MULTILINESTRING ((-93.24925527942294 44.970569706145753,-93.250620388979556 44.968819344283148))"
"MULTILINESTRING ((-93.250535928430779 44.968755047668211,-93.250620388979556 44.968819344283148))"
"MULTILINESTRING ((-93.250612291542922 44.975311579949143,-93.250110635133154 44.975147466806931))"
"MULTILINESTRING ((-93.250005143766288 44.974488157568892,-93.250591502480518 44.974099137891564))"
"MULTILINESTRING ((-93.250591502480518 44.974099137891564,-93.250399735587607 44.973722490863835))"
"MULTILINESTRING ((-93.24909375118564 44.965406486641669,-93.250564497059216 44.963927445548201))"
"MULTILINESTRING ((-93.250564497059216 44.963927445548201,-93.250162772280504 44.963184134983038))"
"MULTILINESTRING ((-93.250491262461026 44.967821285910432,-93.250535928430779 44.968755047668211))"
"MULTILINESTRING ((-93.250535928430779 44.968755047668211,-93.250181494462169 44.96864040595802))"
"MULTILINESTRING ((-93.250059079870184 44.98878303107044,-93.250518874944703 44.988769993341329))"
"MULTILINESTRING ((-93.250508124160689 44.980024362042691,-93.24973854903412 44.980314547705198))"
"MULTILINESTRING ((-93.250504856426616 44.982128743676334,-93.250280734527323 44.981924452328293))"
"MULTILINESTRING ((-93.250440177687651 44.985446062148789,-93.250492709067075 44.985127534980535))"
"MULTILINESTRING ((-93.250492709067075 44.985127534980535,-93.250404412803277 44.98504644693579))"
"MULTILINESTRING ((-93.250243468617711 44.967038751458894,-93.250491262461026 44.967821285910432))"
"MULTILINESTRING ((-93.250088243828131 44.98456116975396,-93.25046384703225 44.983402966730303))"
"MULTILINESTRING ((-93.24943856448796 44.982813461301674,-93.25046384703225 44.983402966730303))"
"MULTILINESTRING ((-93.248896311976665 44.987573282269167,-93.250440177687651 44.985446062148789))"
"MULTILINESTRING ((-93.250090866417906 44.972672032287782,-93.250437210187158 44.972444126245435))"
"MULTILINESTRING ((-93.250387631548577 44.972106246424289,-93.250437210187158 44.972444126245435))"
"MULTILINESTRING ((-93.250404412803277 44.98504644693579,-93.248591641585051 44.986320203949603))"
"MULTILINESTRING ((-93.250404412803277 44.98504644693579,-93.250240384589205 44.984823677762307))"
"MULTILINESTRING ((-93.249820200447942 44.973436197378398,-93.250399735587607 44.973722490863835))"
"MULTILINESTRING ((-93.250387631548577 44.972106246424289,-93.24970516890609 44.971932748275322))"
"MULTILINESTRING ((-93.2490434973558 44.977045363140903,-93.250295447422545 44.97712627171456))"
"MULTILINESTRING ((-93.250280734527323 44.981924452328293,-93.249448170282676 44.982683367172378))"
"MULTILINESTRING ((-93.249753255685533 44.981014950466431,-93.250280734527323 44.981924452328293))"
"MULTILINESTRING ((-93.250252075559857 44.995502803240001,-93.249397085066761 44.995502803240001))"
"MULTILINESTRING ((-93.249217602392207 44.966158648707598,-93.250243468617711 44.967038751458894))"
"MULTILINESTRING ((-93.248630293160701 44.985734534034158,-93.250240384589205 44.984823677762307))"
"MULTILINESTRING ((-93.250240384589205 44.984823677762307,-93.250088243828131 44.98456116975396))"
"MULTILINESTRING ((-93.248173085171615 44.960172651759997,-93.250238053076913 44.960172651759997))"
"MULTILINESTRING ((-93.250162772280504 44.963184134983038,-93.250238053076913 44.960172651759997))"
"MULTILINESTRING ((-93.250181494462169 44.96864040595802,-93.248796932920683 44.969404807126232))"
"MULTILINESTRING ((-93.249294661320846 44.968077838517189,-93.250181494462169 44.96864040595802))"
"MULTILINESTRING ((-93.250179970760527 44.965798102794516,-93.249085911326176 44.965762065297454))"
"MULTILINESTRING ((-93.249061460931017 44.965362705636018,-93.250162772280504 44.963184134983038))"
"MULTILINESTRING ((-93.250110635133154 44.975147466806931,-93.249660052015585 44.975676317965686))"
"MULTILINESTRING ((-93.250110635133154 44.975147466806931,-93.250005143766288 44.974488157568892))"
"MULTILINESTRING ((-93.249816414287153 44.973304110141839,-93.250090866417906 44.972672032287782))"
"MULTILINESTRING ((-93.249603574176774 44.972634950584052,-93.250090866417906 44.972672032287782))"
"MULTILINESTRING ((-93.248388786976776 44.984209095434728,-93.250088243828131 44.98456116975396))"
"MULTILINESTRING ((-93.249314509742547 44.990167331778281,-93.250059079870184 44.98878303107044))"
"MULTILINESTRING ((-93.250059079870184 44.98878303107044,-93.249706573950533 44.988289870397061))"
"MULTILINESTRING ((-93.250005143766288 44.974488157568892,-93.249786759018335 44.974554720805799))"
"MULTILINESTRING ((-93.248774128372858 44.973562375752962,-93.249820200447942 44.973436197378398))"
"MULTILINESTRING ((-93.249820200447942 44.973436197378398,-93.249816414287153 44.973304110141839))"
"MULTILINESTRING ((-93.249816414287153 44.973304110141839,-93.249603574176774 44.972634950584052))"
"MULTILINESTRING ((-93.249204588183673 44.975091126289406,-93.249786759018335 44.974554720805799))"
"MULTILINESTRING ((-93.249786759018335 44.974554720805799,-93.248774128372858 44.973562375752962))"
"MULTILINESTRING ((-93.249753255685533 44.981014950466431,-93.24919787912313 44.981891943347911))"
"MULTILINESTRING ((-93.24973854903412 44.980314547705198,-93.249753255685533 44.981014950466431))"
"MULTILINESTRING ((-93.24973854903412 44.980314547705198,-93.249706421167218 44.980303190617903))"
"MULTILINESTRING ((-93.249706573950533 44.988289870397061,-93.248896311976665 44.987573282269167))"
"MULTILINESTRING ((-93.249706421167218 44.980303190617903,-93.249221040975272 44.978142298839131))"
"MULTILINESTRING ((-93.249706421167218 44.980303190617903,-93.247836959617032 44.980117785316764))"
"MULTILINESTRING ((-93.24970516890609 44.971932748275322,-93.249335335575353 44.97217317609406))"
"MULTILINESTRING ((-93.24970516890609 44.971932748275322,-93.249699992217387 44.970975560890963))"
"MULTILINESTRING ((-93.24925527942294 44.970569706145753,-93.249699992217387 44.970975560890963))"
"MULTILINESTRING ((-93.249660052015585 44.975676317965686,-93.2492248052897 44.975746360824914))"
"MULTILINESTRING ((-93.249603574176774 44.972634950584052,-93.249347332630705 44.972345548379622))"
"MULTILINESTRING ((-93.249448170282676 44.982683367172378,-93.24943856448796 44.982813461301674))"
"MULTILINESTRING ((-93.24919787912313 44.981891943347911,-93.249448170282676 44.982683367172378))"
"MULTILINESTRING ((-93.24943856448796 44.982813461301674,-93.248611765219877 44.983180945338141))"
"MULTILINESTRING ((-93.249397085066761 44.995502803240001,-93.246549334002339 44.995502803240001))"
"MULTILINESTRING ((-93.249397085066761 44.995502803240001,-93.249186582231786 44.990718312793256))"
"MULTILINESTRING ((-93.249347332630705 44.972345548379622,-93.248747618429618 44.973558534763107))"
"MULTILINESTRING ((-93.249335335575353 44.97217317609406,-93.249347332630705 44.972345548379622))"
"MULTILINESTRING ((-93.249335335575353 44.97217317609406,-93.248276782730699 44.97176693919382))"
"MULTILINESTRING ((-93.249130403201278 44.990385402478175,-93.249314509742547 44.990167331778281))"
"MULTILINESTRING ((-93.248305499110543 44.968169058621285,-93.249294661320846 44.968077838517189))"
"MULTILINESTRING ((-93.249294661320846 44.968077838517189,-93.249217602392207 44.966158648707598))"
"MULTILINESTRING ((-93.248674728544728 44.970606120270979,-93.24925527942294 44.970569706145753))"
"MULTILINESTRING ((-93.2492248052897 44.975746360824914,-93.248674656655425 44.976637552401371))"
"MULTILINESTRING ((-93.249204588183673 44.975091126289406,-93.2492248052897 44.975746360824914))"
"MULTILINESTRING ((-93.249221040975272 44.978142298839131,-93.249007378203288 44.977869427174724))"
"MULTILINESTRING ((-93.249085911326176 44.965762065297454,-93.249217602392207 44.966158648707598))"
"MULTILINESTRING ((-93.248307099002318 44.974206583636366,-93.249204588183673 44.975091126289406))"
"MULTILINESTRING ((-93.248637595139144 44.982071586001496,-93.24919787912313 44.981891943347911))"
"MULTILINESTRING ((-93.249186582231786 44.990718312793256,-93.249130403201278 44.990385402478175))"
"MULTILINESTRING ((-93.247426727226099 44.990311444935791,-93.249130403201278 44.990385402478175))"
"MULTILINESTRING ((-93.249080302808323 44.965418171051553,-93.24909375118564 44.965406486641669))"
"MULTILINESTRING ((-93.249085911326176 44.965762065297454,-93.24906795883318 44.965748162862845))"
"MULTILINESTRING ((-93.24906795883318 44.965748162862845,-93.249080302808323 44.965418171051553))"
"MULTILINESTRING ((-93.249080302808323 44.965418171051553,-93.249061460931017 44.965362705636018))"
"MULTILINESTRING ((-93.248638577259555 44.965895048348422,-93.24906795883318 44.965748162862845))"
"MULTILINESTRING ((-93.249061460931017 44.965362705636018,-93.248149591667101 44.963085130490533))"
"MULTILINESTRING ((-93.249007378203288 44.977869427174724,-93.2490434973558 44.977045363140903))"
"MULTILINESTRING ((-93.248674656655425 44.976637552401371,-93.2490434973558 44.977045363140903))"
"MULTILINESTRING ((-93.247938109225103 44.979056480057508,-93.249007378203288 44.977869427174724))"
"MULTILINESTRING ((-93.248636512851149 44.987448528326333,-93.248896311976665 44.987573282269167))"
"MULTILINESTRING ((-93.248674728544728 44.970606120270979,-93.248796932920683 44.969404807126232))"
"MULTILINESTRING ((-93.248796932920683 44.969404807126232,-93.247368930046278 44.968536893267306))"
"MULTILINESTRING ((-93.248774128372858 44.973562375752962,-93.248747618429618 44.973558534763107))"
"MULTILINESTRING ((-93.248747618429618 44.973558534763107,-93.248149359707682 44.973703759380193))"
"MULTILINESTRING ((-93.247994316855326 44.970890857103811,-93.248674728544728 44.970606120270979))"
"MULTILINESTRING ((-93.248674656655425 44.976637552401371,-93.247931948045789 44.976519645250498))"
"MULTILINESTRING ((-93.248638577259555 44.965895048348422,-93.248394477320687 44.96617740193453))"
"MULTILINESTRING ((-93.24741026774025 44.965426790702651,-93.248638577259555 44.965895048348422))"
"MULTILINESTRING ((-93.248637595139144 44.982071586001496,-93.248611765219877 44.983180945338141))"
"MULTILINESTRING ((-93.247718212779432 44.98158790715344,-93.248637595139144 44.982071586001496))"
"MULTILINESTRING ((-93.248580294952532 44.987455235738274,-93.248636512851149 44.987448528326333))"
"MULTILINESTRING ((-93.248591641585051 44.986320203949603,-93.248636512851149 44.987448528326333))"
"MULTILINESTRING ((-93.248630293160701 44.985734534034158,-93.248572030592101 44.986262473965056))"
"MULTILINESTRING ((-93.248388786976776 44.984209095434728,-93.248630293160701 44.985734534034158))"
"MULTILINESTRING ((-93.248611765219877 44.983180945338141,-93.248327669398151 44.983502392961761))"
"MULTILINESTRING ((-93.248591641585051 44.986320203949603,-93.248572030592101 44.986262473965056))"
"MULTILINESTRING ((-93.24681194600457 44.989309462312931,-93.248580294952532 44.987455235738274))"
"MULTILINESTRING ((-93.248580294952532 44.987455235738274,-93.247495113735468 44.987113386287938))"
"MULTILINESTRING ((-93.248572030592101 44.986262473965056,-93.247050152875687 44.985164586284363))"
